job,application,sub_application,folder,node,status,start,end,created_date,duration_sec,project,job_name,job_project
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-01 19:18:34,2025-09-01 19:18:49,2025-09-01,15.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-01 20:38:41,2025-09-01 20:39:07,2025-09-01,26.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-01 21:08:33,2025-09-01 21:08:47,2025-09-01,14.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-02 01:37:52,2025-09-02 01:38:14,2025-09-01,22.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-01 23:08:53,2025-09-01 23:09:11,2025-09-01,18.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-02 01:12:34,2025-09-02 01:12:48,2025-09-01,14.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-01 23:28:18,2025-09-01 23:28:32,2025-09-01,14.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-01 13:39:02,2025-09-01 13:39:29,2025-09-01,27.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,succeeded,2025-09-01 20:55:00,2025-09-01 20:57:27,2025-09-01,147.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 21:55:00,2025-09-01 21:58:39,2025-09-01,219.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 20:40:00,2025-09-01 20:43:45,2025-09-01,225.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 22:00:00,2025-09-01 22:03:44,2025-09-01,224.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,succeeded,2025-09-01 20:35:00,2025-09-01 20:37:28,2025-09-01,148.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 17:55:00,2025-09-01 17:58:43,2025-09-01,223.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 20:00:00,2025-09-01 20:04:47,2025-09-01,287.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 18:55:00,2025-09-01 18:58:41,2025-09-01,221.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 20:20:00,2025-09-01 20:23:50,2025-09-01,230.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 20:05:00,2025-09-01 20:09:17,2025-09-01,257.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 18:45:00,2025-09-01 18:48:44,2025-09-01,224.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 21:50:00,2025-09-01 21:53:47,2025-09-01,227.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 21:45:00,2025-09-01 21:48:39,2025-09-01,219.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 22:15:00,2025-09-01 22:18:41,2025-09-01,221.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 19:45:00,2025-09-01 19:48:47,2025-09-01,227.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 22:30:00,2025-09-01 22:34:51,2025-09-01,291.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 16:45:00,2025-09-01 16:49:46,2025-09-01,286.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 22:55:00,2025-09-01 22:59:42,2025-09-01,282.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,succeeded,2025-09-01 23:05:00,2025-09-01 23:07:22,2025-09-01,142.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 23:50:00,2025-09-01 23:54:48,2025-09-01,288.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 22:45:00,2025-09-01 22:49:43,2025-09-01,283.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 16:15:00,2025-09-01 16:18:16,2025-09-01,196.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 20:25:00,2025-09-01 20:28:36,2025-09-01,216.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 23:10:00,2025-09-01 23:14:47,2025-09-01,287.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 22:50:01,2025-09-01 22:53:48,2025-09-01,227.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 16:40:00,2025-09-01 16:43:57,2025-09-01,237.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 11:50:00,2025-09-01 11:53:48,2025-09-01,228.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 12:05:00,2025-09-01 12:08:42,2025-09-01,222.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 14:50:00,2025-09-01 14:53:50,2025-09-01,230.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,succeeded,2025-09-01 19:05:00,2025-09-01 19:07:37,2025-09-01,157.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 11:25:00,2025-09-01 11:28:40,2025-09-01,220.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 00:00:00,2025-09-02 00:03:32,2025-09-01,212.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 11:00:00,2025-09-01 11:03:52,2025-09-01,232.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 20:30:00,2025-09-01 20:33:47,2025-09-01,227.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 14:40:00,2025-09-01 14:43:52,2025-09-01,232.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 22:35:00,2025-09-01 22:39:37,2025-09-01,277.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 20:45:00,2025-09-01 20:49:43,2025-09-01,283.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 18:20:00,2025-09-01 18:23:38,2025-09-01,218.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 19:40:00,2025-09-01 19:44:58,2025-09-01,298.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 00:10:00,2025-09-02 00:14:31,2025-09-01,271.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 11:45:00,2025-09-01 11:49:46,2025-09-01,286.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 23:00:00,2025-09-01 23:04:14,2025-09-01,254.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 11:55:00,2025-09-01 11:59:39,2025-09-01,279.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 12:55:00,2025-09-01 12:59:38,2025-09-01,278.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 23:55:00,2025-09-01 23:59:39,2025-09-01,279.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 00:40:00,2025-09-02 00:43:29,2025-09-01,209.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 02:40:00,2025-09-02 02:44:32,2025-09-01,272.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 13:10:00,2025-09-01 13:14:46,2025-09-01,286.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 02:50:00,2025-09-02 02:54:29,2025-09-01,269.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-02 00:34:32,2025-09-02 00:34:46,2025-09-01,14.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-01 23:31:16,2025-09-01 23:51:15,2025-09-01,1199.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-02 01:02:46,2025-09-02 01:03:10,2025-09-01,24.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,"srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm",succeeded,2025-09-02 01:02:46,2025-09-02 01:03:03,2025-09-01,17.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 01:20:00,2025-09-02 01:23:33,2025-09-01,213.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 01:05:00,2025-09-02 01:08:28,2025-09-01,208.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 20:10:00,2025-09-01 20:13:42,2025-09-01,222.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 02:55:00,2025-09-02 02:59:37,2025-09-01,277.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 22:20:00,2025-09-01 22:23:49,2025-09-01,229.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 02:45:00,2025-09-02 02:48:30,2025-09-01,210.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 01:00:00,2025-09-02 01:04:31,2025-09-01,271.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 00:50:00,2025-09-02 00:54:32,2025-09-01,272.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 02:15:00,2025-09-02 02:18:28,2025-09-01,208.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,succeeded,2025-09-02 01:25:00,2025-09-02 01:27:20,2025-09-01,140.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 12:30:00,2025-09-01 12:33:53,2025-09-01,233.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 12:20:00,2025-09-01 12:23:47,2025-09-01,227.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 11:15:00,2025-09-01 11:18:40,2025-09-01,220.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 17:40:00,2025-09-01 17:44:48,2025-09-01,288.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 00:05:00,2025-09-02 00:09:29,2025-09-01,269.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 20:15:00,2025-09-01 20:18:42,2025-09-01,222.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,succeeded,2025-09-01 23:15:00,2025-09-01 23:17:30,2025-09-01,150.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,succeeded,2025-09-01 13:35:00,2025-09-01 13:37:17,2025-09-01,137.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 11:10:00,2025-09-01 11:14:46,2025-09-01,286.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 16:35:00,2025-09-01 16:38:34,2025-09-01,214.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 19:00:00,2025-09-01 19:03:46,2025-09-01,226.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 16:55:00,2025-09-01 16:59:38,2025-09-01,278.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 20:50:00,2025-09-01 20:53:45,2025-09-01,225.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 12:50:00,2025-09-01 12:53:26,2025-09-01,206.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 00:20:00,2025-09-02 00:23:21,2025-09-01,201.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 21:40:00,2025-09-01 21:43:44,2025-09-01,224.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 02:00:00,2025-09-02 02:04:31,2025-09-01,271.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 22:10:00,2025-09-01 22:13:43,2025-09-01,223.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 02:35:00,2025-09-02 02:38:27,2025-09-01,207.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 12:45:00,2025-09-01 12:48:46,2025-09-01,226.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 12:35:00,2025-09-01 12:39:40,2025-09-01,280.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-01 21:30:00,2025-09-01 21:33:50,2025-09-01,230.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
LIQUIDACAO,RECEPCAO_CRDE,PROCESSADORA,ELO-PRD,srvpconnect01.elo.corp:prodcdctm,failed,2025-09-02 00:35:00,2025-09-02 00:38:25,2025-09-01,205.0,ELO-PRD,LIQUIDACAO,ELO-PRD::LIQUIDACAO
